season,time,valid_time,t2m
spring,23:50,2022-04-16 11:50:00.000000256,6.938803843369565
spring,23:51,2022-04-16 11:51:00.000000000,6.933059982173913
spring,23:52,2022-04-16 11:52:00.000000000,6.927316043804348
spring,23:53,2022-04-16 11:53:00.000000000,6.921572180434782
spring,23:54,2022-04-16 11:53:59.999999744,6.9158282819565216
spring,23:55,2022-04-16 11:55:00.000000000,6.910084366521739
spring,23:56,2022-04-16 11:56:00.000000000,6.904340487826087
spring,23:57,2022-04-16 11:57:00.000000000,6.898596595
spring,23:58,2022-04-16 11:58:00.000000256,6.892852752173913
spring,23:59,2022-04-16 11:59:00.000000000,6.887108777934783
summer,00:00,2022-07-16 12:00:00.000000000,13.824366032608694
summer,00:01,2022-07-16 12:01:00.000000000,13.81776593478261
summer,00:02,2022-07-16 12:01:59.999999744,13.811165779347826
summer,00:03,2022-07-16 12:03:00.000000000,13.804565695652174
summer,00:04,2022-07-16 12:04:00.000000000,13.797965625
summer,00:05,2022-07-16 12:05:00.000000000,13.791365451086955
summer,00:06,2022-07-16 12:06:00.000000256,13.784765353260868
summer,00:07,2022-07-16 12:07:00.000000000,13.778165277173912
summer,00:08,2022-07-16 12:08:00.000000000,13.771565119565219
summer,00:09,2022-07-16 12:09:00.000000000,13.764964992391304
summer,00:10,2022-07-16 12:09:59.999999744,13.758364907608696
summer,00:11,2022-07-16 12:11:00.000000000,13.751764764130435
summer,00:12,2022-07-16 12:12:00.000000000,13.74516466847826
summer,00:13,2022-07-16 12:13:00.000000000,13.73856459130435
summer,00:14,2022-07-16 12:14:00.000000256,13.731964445652174
summer,00:15,2022-07-16 12:15:00.000000000,13.725364358695654
summer,00:16,2022-07-16 12:16:00.000000000,13.718764260869566
summer,00:17,2022-07-16 12:17:00.000000000,13.712164093478261
summer,00:18,2022-07-16 12:17:59.999999744,13.705564027173914
summer,00:19,2022-07-16 12:19:00.000000000,13.698963975
summer,00:20,2022-07-16 12:20:00.000000000,13.692363804347826
summer,00:21,2022-07-16 12:21:00.000000000,13.685763764130433
summer,00:22,2022-07-16 12:22:00.000000256,13.679163614130434
summer,00:23,2022-07-16 12:23:00.000000000,13.672563391304347
summer,00:24,2022-07-16 12:24:00.000000000,13.665963239130436
summer,00:25,2022-07-16 12:25:00.000000000,13.659363168478261
summer,00:26,2022-07-16 12:25:59.999999744,13.65276303804348
summer,00:27,2022-07-16 12:27:00.000000000,13.646162983695653
summer,00:28,2022-07-16 12:28:00.000000000,13.639562954347827
summer,00:29,2022-07-16 12:29:00.000000000,13.632962701086957
summer,00:30,2022-07-16 12:30:00.000000256,13.626362705434783
summer,00:31,2022-07-16 12:31:00.000000000,13.61976255
summer,00:32,2022-07-16 12:32:00.000000000,13.613162434782609
summer,00:33,2022-07-16 12:33:00.000000000,13.60656235
summer,00:34,2022-07-16 12:33:59.999999744,13.59996228804348
summer,00:35,2022-07-16 12:35:00.000000000,13.593362125
summer,00:36,2022-07-16 12:36:00.000000000,13.586762082608697
summer,00:37,2022-07-16 12:37:00.000000000,13.580161907608696
summer,00:38,2022-07-16 12:38:00.000000256,13.57356178478261
summer,00:39,2022-07-16 12:39:00.000000000,13.566961597826086
summer,00:40,2022-07-16 12:40:00.000000000,13.560361489130434
summer,00:41,2022-07-16 12:41:00.000000000,13.55376139673913
summer,00:42,2022-07-16 12:41:59.999999744,13.547161364130433
summer,00:43,2022-07-16 12:43:00.000000000,13.540561239130435
summer,00:44,2022-07-16 12:44:00.000000000,13.533961179347827
summer,00:45,2022-07-16 12:45:00.000000000,13.527361032608697
summer,00:46,2022-07-16 12:46:00.000000256,13.520760869565219
summer,00:47,2022-07-16 12:47:00.000000000,13.514160780434782
summer,00:48,2022-07-16 12:48:00.000000000,13.50756065326087
summer,00:49,2022-07-16 12:49:00.000000000,13.500960542391306
summer,00:50,2022-07-16 12:49:59.999999744,13.494360491304349
summer,00:51,2022-07-16 12:51:00.000000000,13.487760342391304
summer,00:52,2022-07-16 12:52:00.000000000,13.481160188043477
summer,00:53,2022-07-16 12:53:00.000000000,13.47456009347826
summer,00:54,2022-07-16 12:54:00.000000256,13.467959934782609
summer,00:55,2022-07-16 12:55:00.000000000,13.46135988152174
summer,00:56,2022-07-16 12:56:00.000000000,13.454759760869566
summer,00:57,2022-07-16 12:57:00.000000000,13.448159599999999
summer,00:58,2022-07-16 12:57:59.999999744,13.441559570652172
summer,00:59,2022-07-16 12:59:00.000000000,13.434959418478261
summer,01:00,2022-07-16 13:00:00.000000000,13.428359336956522
summer,01:01,2022-07-16 13:01:00.000000000,13.42373302173913
summer,01:02,2022-07-16 13:02:00.000000256,13.419106679347825
summer,01:03,2022-07-16 13:03:00.000000000,13.414480294565218
summer,01:04,2022-07-16 13:04:00.000000000,13.409854010869564
summer,01:05,2022-07-16 13:05:00.000000000,13.40522769347826
summer,01:06,2022-07-16 13:05:59.999999744,13.400601298913044
summer,01:07,2022-07-16 13:07:00.000000000,13.395975027173915
summer,01:08,2022-07-16 13:08:00.000000000,13.391348629347828
summer,01:09,2022-07-16 13:09:00.000000000,13.386722383695654
summer,01:10,2022-07-16 13:10:00.000000256,13.38209598369565
summer,01:11,2022-07-16 13:11:00.000000000,13.377469706521739
summer,01:12,2022-07-16 13:12:00.000000000,13.372843347826088
summer,01:13,2022-07-16 13:13:00.000000000,13.368216969565216
summer,01:14,2022-07-16 13:13:59.999999744,13.36359073369565
summer,01:15,2022-07-16 13:15:00.000000000,13.35896428152174
summer,01:16,2022-07-16 13:16:00.000000000,13.354338005434784
summer,01:17,2022-07-16 13:17:00.000000000,13.349711673913044
summer,01:18,2022-07-16 13:18:00.000000256,13.345085347826087
summer,01:19,2022-07-16 13:19:00.000000000,13.340458972826088
summer,01:20,2022-07-16 13:20:00.000000000,13.335832707608695
summer,01:21,2022-07-16 13:21:00.000000000,13.331206309782608
summer,01:22,2022-07-16 13:21:59.999999744,13.326580008695652
summer,01:23,2022-07-16 13:23:00.000000000,13.321953714130435
summer,01:24,2022-07-16 13:24:00.000000000,13.317327354347825
summer,01:25,2022-07-16 13:25:00.000000000,13.312701004347826
summer,01:26,2022-07-16 13:26:00.000000256,13.308074693478261
summer,01:27,2022-07-16 13:27:00.000000000,13.30344839673913
summer,01:28,2022-07-16 13:28:00.000000000,13.298822059782609
summer,01:29,2022-07-16 13:29:00.000000000,13.294195728260869
summer,01:30,2022-07-16 13:29:59.999999744,13.28956939347826
summer,01:31,2022-07-16 13:31:00.000000000,13.284943032608695
summer,01:32,2022-07-16 13:32:00.000000000,13.28031668369565
summer,01:33,2022-07-16 13:33:00.000000000,13.27569030978261
summer,01:34,2022-07-16 13:34:00.000000256,13.271064032608695
summer,01:35,2022-07-16 13:35:00.000000000,13.26643770652174
summer,01:36,2022-07-16 13:36:00.000000000,13.261811326086956
summer,01:37,2022-07-16 13:37:00.000000000,13.257185044565219
summer,01:38,2022-07-16 13:37:59.999999744,13.25255877173913
summer,01:39,2022-07-16 13:39:00.000000000,13.247932407608698
summer,01:40,2022-07-16 13:40:00.000000000,13.243306007608695
summer,01:41,2022-07-16 13:41:00.000000000,13.238679711956522
summer,01:42,2022-07-16 13:42:00.000000256,13.234053373913044
summer,01:43,2022-07-16 13:43:00.000000000,13.229427072826088
summer,01:44,2022-07-16 13:44:00.000000000,13.224800673913043
summer,01:45,2022-07-16 13:45:00.000000000,13.220174342391305
summer,01:46,2022-07-16 13:45:59.999999744,13.215548097826089
summer,01:47,2022-07-16 13:47:00.000000000,13.210921691304348
summer,01:48,2022-07-16 13:48:00.000000000,13.206295391304348
summer,01:49,2022-07-16 13:49:00.000000000,13.201669057608695
summer,01:50,2022-07-16 13:50:00.000000256,13.197042760869566
summer,01:51,2022-07-16 13:51:00.000000000,13.19241633152174
summer,01:52,2022-07-16 13:52:00.000000000,13.187790086956522
summer,01:53,2022-07-16 13:53:00.000000000,13.183163704347825
summer,01:54,2022-07-16 13:53:59.999999744,13.178537353260868
summer,01:55,2022-07-16 13:55:00.000000000,13.173911081521739
summer,01:56,2022-07-16 13:56:00.000000000,13.169284733695653
summer,01:57,2022-07-16 13:57:00.000000000,13.164658447826088
summer,01:58,2022-07-16 13:58:00.000000256,13.160032114130434
summer,01:59,2022-07-16 13:59:00.000000000,13.155405694565218
summer,02:00,2022-07-16 14:00:00.000000000,13.150779413043477
summer,02:01,2022-07-16 14:01:00.000000000,13.146825555434782
summer,02:02,2022-07-16 14:01:59.999999744,13.14287172826087
summer,02:03,2022-07-16 14:03:00.000000000,13.138917902173914
summer,02:04,2022-07-16 14:04:00.000000000,13.134964054347824
summer,02:05,2022-07-16 14:05:00.000000000,13.131010184782609
summer,02:06,2022-07-16 14:06:00.000000256,13.127056385869567
summer,02:07,2022-07-16 14:07:00.000000000,13.123102459782608
summer,02:08,2022-07-16 14:08:00.000000000,13.119148717391306
summer,02:09,2022-07-16 14:09:00.000000000,13.115194842391304
summer,02:10,2022-07-16 14:09:59.999999744,13.111240994565218
summer,02:11,2022-07-16 14:11:00.000000000,13.107287173913043
summer,02:12,2022-07-16 14:12:00.000000000,13.103333283695653
summer,02:13,2022-07-16 14:13:00.000000000,13.099379488043478
summer,02:14,2022-07-16 14:14:00.000000256,13.095425722826088
summer,02:15,2022-07-16 14:15:00.000000000,13.091471804347828
summer,02:16,2022-07-16 14:16:00.000000000,13.087517951086955
summer,02:17,2022-07-16 14:17:00.000000000,13.083564119565217
summer,02:18,2022-07-16 14:17:59.999999744,13.079610252173913
summer,02:19,2022-07-16 14:19:00.000000000,13.075656429347827
summer,02:20,2022-07-16 14:20:00.000000000,13.071702596739131
summer,02:21,2022-07-16 14:21:00.000000000,13.067748788043478
summer,02:22,2022-07-16 14:22:00.000000256,13.063794907608697
summer,02:23,2022-07-16 14:23:00.000000000,13.059841092391304
summer,02:24,2022-07-16 14:24:00.000000000,13.055887156521738
summer,02:25,2022-07-16 14:25:00.000000000,13.051933372826086
summer,02:26,2022-07-16 14:25:59.999999744,13.047979532608696
summer,02:27,2022-07-16 14:27:00.000000000,13.04402570652174
summer,02:28,2022-07-16 14:28:00.000000000,13.040071872826086
summer,02:29,2022-07-16 14:29:00.000000000,13.03611805652174
summer,02:30,2022-07-16 14:30:00.000000256,13.032164201086957
summer,02:31,2022-07-16 14:31:00.000000000,13.028210341304348
summer,02:32,2022-07-16 14:32:00.000000000,13.024256494565217
summer,02:33,2022-07-16 14:33:00.000000000,13.02030276195652
summer,02:34,2022-07-16 14:33:59.999999744,13.016348891304348
summer,02:35,2022-07-16 14:35:00.000000000,13.012394960869566
summer,02:36,2022-07-16 14:36:00.000000000,13.008441176086958
summer,02:37,2022-07-16 14:37:00.000000000,13.004487266304347
summer,02:38,2022-07-16 14:38:00.000000256,13.000533456521739
summer,02:39,2022-07-16 14:39:00.000000000,12.99657960652174
summer,02:40,2022-07-16 14:40:00.000000000,12.992625801086957
summer,02:41,2022-07-16 14:41:00.000000000,12.98867195652174
summer,02:42,2022-07-16 14:41:59.999999744,12.984718058695654
summer,02:43,2022-07-16 14:43:00.000000000,12.980764290217392
summer,02:44,2022-07-16 14:44:00.000000000,12.976810457608696
summer,02:45,2022-07-16 14:45:00.000000000,12.972856603260869
summer,02:46,2022-07-16 14:46:00.000000256,12.96890275326087
summer,02:47,2022-07-16 14:47:00.000000000,12.964948909782608
summer,02:48,2022-07-16 14:48:00.000000000,12.960995108695652
summer,02:49,2022-07-16 14:49:00.000000000,12.957041195652176
summer,02:50,2022-07-16 14:49:59.999999744,12.953087410869564
summer,02:51,2022-07-16 14:51:00.000000000,12.949133582608695
summer,02:52,2022-07-16 14:52:00.000000000,12.945179701086957
summer,02:53,2022-07-16 14:53:00.000000000,12.941225923913043
summer,02:54,2022-07-16 14:54:00.000000256,12.937272010869567
summer,02:55,2022-07-16 14:55:00.000000000,12.933318240217393
summer,02:56,2022-07-16 14:56:00.000000000,12.929364304347827
summer,02:57,2022-07-16 14:57:00.000000000,12.925410476086956
summer,02:58,2022-07-16 14:57:59.999999744,12.92145669021739
summer,02:59,2022-07-16 14:59:00.000000000,12.917502896739132
summer,03:00,2022-07-16 15:00:00.000000000,12.91354902173913
summer,03:01,2022-07-16 15:01:00.000000000,12.909867738043477
summer,03:02,2022-07-16 15:02:00.000000256,12.906186433695652
summer,03:03,2022-07-16 15:03:00.000000000,12.90250525
summer,03:04,2022-07-16 15:04:00.000000000,12.898823951086957
summer,03:05,2022-07-16 15:05:00.000000000,12.895142695652174
summer,03:06,2022-07-16 15:05:59.999999744,12.891461326086956
summer,03:07,2022-07-16 15:07:00.000000000,12.887780173913043
summer,03:08,2022-07-16 15:08:00.000000000,12.884098967391305
summer,03:09,2022-07-16 15:09:00.000000000,12.880417711956522
summer,03:10,2022-07-16 15:10:00.000000256,12.876736397826088
summer,03:11,2022-07-16 15:11:00.000000000,12.873055136956522
summer,03:12,2022-07-16 15:12:00.000000000,12.86937383152174
summer,03:13,2022-07-16 15:13:00.000000000,12.865692685869565
summer,03:14,2022-07-16 15:13:59.999999744,12.862011388043477
summer,03:15,2022-07-16 15:15:00.000000000,12.858330097826087
summer,03:16,2022-07-16 15:16:00.000000000,12.85464885
summer,03:17,2022-07-16 15:17:00.000000000,12.85096751847826
summer,03:18,2022-07-16 15:18:00.000000256,12.847286380434783
summer,03:19,2022-07-16 15:19:00.000000000,12.843605076086956
summer,03:20,2022-07-16 15:20:00.000000000,12.839923798913043
summer,03:21,2022-07-16 15:21:00.000000000,12.836242476086955
summer,03:22,2022-07-16 15:21:59.999999744,12.832561266304348
summer,03:23,2022-07-16 15:23:00.000000000,12.82888002173913
summer,03:24,2022-07-16 15:24:00.000000000,12.825198830434783
summer,03:25,2022-07-16 15:25:00.000000000,12.82151752173913
summer,03:26,2022-07-16 15:26:00.000000256,12.817836288043479
summer,03:27,2022-07-16 15:27:00.000000000,12.81415494456522
summer,03:28,2022-07-16 15:28:00.000000000,12.810473804347826
summer,03:29,2022-07-16 15:29:00.000000000,12.806792494565217
summer,03:30,2022-07-16 15:29:59.999999744,12.803111206521738
summer,03:31,2022-07-16 15:31:00.000000000,12.79942997826087
summer,03:32,2022-07-16 15:32:00.000000000,12.79574864673913
summer,03:33,2022-07-16 15:33:00.000000000,12.792067418478261
summer,03:34,2022-07-16 15:34:00.000000256,12.788386135869564
summer,03:35,2022-07-16 15:35:00.000000000,12.78470489673913
summer,03:36,2022-07-16 15:36:00.000000000,12.781023544565217
summer,03:37,2022-07-16 15:37:00.000000000,12.777342277173913
summer,03:38,2022-07-16 15:37:59.999999744,12.773661163043478
summer,03:39,2022-07-16 15:39:00.000000000,12.76997990326087
summer,03:40,2022-07-16 15:40:00.000000000,12.766298619565218
summer,03:41,2022-07-16 15:41:00.000000000,12.762617380434783
summer,03:42,2022-07-16 15:42:00.000000256,12.758936089130435
summer,03:43,2022-07-16 15:43:00.000000000,12.755254820652175
summer,03:44,2022-07-16 15:44:00.000000000,12.751573559782608
summer,03:45,2022-07-16 15:45:00.000000000,12.747892331521738
summer,03:46,2022-07-16 15:45:59.999999744,12.74421104673913
summer,03:47,2022-07-16 15:47:00.000000000,12.740529747826088
summer,03:48,2022-07-16 15:48:00.000000000,12.736848505434782
summer,03:49,2022-07-16 15:49:00.000000000,12.73316725326087
summer,03:50,2022-07-16 15:50:00.000000256,12.729486004347825
summer,03:51,2022-07-16 15:51:00.000000000,12.725804630434784
summer,03:52,2022-07-16 15:52:00.000000000,12.722123439130435
summer,03:53,2022-07-16 15:53:00.000000000,12.718442276086957
summer,03:54,2022-07-16 15:53:59.999999744,12.71476102173913
summer,03:55,2022-07-16 15:55:00.000000000,12.71107970652174
summer,03:56,2022-07-16 15:56:00.000000000,12.707398483695652
summer,03:57,2022-07-16 15:57:00.000000000,12.703717125
summer,03:58,2022-07-16 15:58:00.000000256,12.700035918478262
summer,03:59,2022-07-16 15:59:00.000000000,12.696354657608696
summer,04:00,2022-07-16 16:00:00.000000000,12.69267344021739
summer,04:01,2022-07-16 16:01:00.000000000,12.69362950652174
summer,04:02,2022-07-16 16:01:59.999999744,12.694585464130435
summer,04:03,2022-07-16 16:03:00.000000000,12.695541557608694
summer,04:04,2022-07-16 16:04:00.000000000,12.696497568478263
summer,04:05,2022-07-16 16:05:00.000000000,12.697453657608696
summer,04:06,2022-07-16 16:06:00.000000256,12.698409614130435
summer,04:07,2022-07-16 16:07:00.000000000,12.699365745652175
summer,04:08,2022-07-16 16:08:00.000000000,12.70032170652174
summer,04:09,2022-07-16 16:09:00.000000000,12.701277771739129
summer,04:10,2022-07-16 16:09:59.999999744,12.702233842391303
summer,04:11,2022-07-16 16:11:00.000000000,12.703189863043477
summer,04:12,2022-07-16 16:12:00.000000000,12.704145830434781
summer,04:13,2022-07-16 16:13:00.000000000,12.705101929347824
summer,04:14,2022-07-16 16:14:00.000000256,12.706057929347827
summer,04:15,2022-07-16 16:15:00.000000000,12.707013991304349
summer,04:16,2022-07-16 16:16:00.000000000,12.707970099999999
summer,04:17,2022-07-16 16:17:00.000000000,12.708926095652172
summer,04:18,2022-07-16 16:17:59.999999744,12.709882152173913
summer,04:19,2022-07-16 16:19:00.000000000,12.710838152173915
summer,04:20,2022-07-16 16:20:00.000000000,12.711794157608695
summer,04:21,2022-07-16 16:21:00.000000000,12.71275025
summer,04:22,2022-07-16 16:22:00.000000256,12.713706342391303
summer,04:23,2022-07-16 16:23:00.000000000,12.714662236956523
summer,04:24,2022-07-16 16:24:00.000000000,12.71561829347826
summer,04:25,2022-07-16 16:25:00.000000000,12.716574384782609
summer,04:26,2022-07-16 16:25:59.999999744,12.717530467391304
summer,04:27,2022-07-16 16:27:00.000000000,12.718486440217392
summer,04:28,2022-07-16 16:28:00.000000000,12.719442560869565
summer,04:29,2022-07-16 16:29:00.000000000,12.720398480434781
summer,04:30,2022-07-16 16:30:00.000000256,12.721354557608695
summer,04:31,2022-07-16 16:31:00.000000000,12.722310695652174
summer,04:32,2022-07-16 16:32:00.000000000,12.723266673913043
summer,04:33,2022-07-16 16:33:00.000000000,12.724222744565218
summer,04:34,2022-07-16 16:33:59.999999744,12.725178798913044
summer,04:35,2022-07-16 16:35:00.000000000,12.726134777173913
summer,04:36,2022-07-16 16:36:00.000000000,12.727090904347827
summer,04:37,2022-07-16 16:37:00.000000000,12.728046945652174
summer,04:38,2022-07-16 16:38:00.000000256,12.729002873913045
summer,04:39,2022-07-16 16:39:00.000000000,12.72995891195652
summer,04:40,2022-07-16 16:40:00.000000000,12.73091506521739
summer,04:41,2022-07-16 16:41:00.000000000,12.73187100652174
summer,04:42,2022-07-16 16:41:59.999999744,12.732826990217392
summer,04:43,2022-07-16 16:43:00.000000000,12.733783125
summer,04:44,2022-07-16 16:44:00.000000000,12.73473912826087
summer,04:45,2022-07-16 16:45:00.000000000,12.735695233695651
summer,04:46,2022-07-16 16:46:00.000000256,12.73665122173913
summer,04:47,2022-07-16 16:47:00.000000000,12.737607331521739
summer,04:48,2022-07-16 16:48:00.000000000,12.738563418478261
summer,04:49,2022-07-16 16:49:00.000000000,12.739519385869565
summer,04:50,2022-07-16 16:49:59.999999744,12.740475409782608
summer,04:51,2022-07-16 16:51:00.000000000,12.741431465217392
summer,04:52,2022-07-16 16:52:00.000000000,12.742387564130436
summer,04:53,2022-07-16 16:53:00.000000000,12.74334347826087
summer,04:54,2022-07-16 16:54:00.000000256,12.744299559782608
summer,04:55,2022-07-16 16:55:00.000000000,12.74525565326087
summer,04:56,2022-07-16 16:56:00.000000000,12.746211690217391
summer,04:57,2022-07-16 16:57:00.000000000,12.747167608695653
summer,04:58,2022-07-16 16:57:59.999999744,12.748123771739131
summer,04:59,2022-07-16 16:59:00.000000000,12.749079744565217
summer,05:00,2022-07-16 17:00:00.000000000,12.750035826086958
summer,05:01,2022-07-16 17:01:00.000000000,12.760763586956523
summer,05:02,2022-07-16 17:02:00.000000256,12.771491274999999
summer,05:03,2022-07-16 17:03:00.000000000,12.782219048913044
summer,05:04,2022-07-16 17:04:00.000000000,12.792946630434782
summer,05:05,2022-07-16 17:05:00.000000000,12.803674430434784
summer,05:06,2022-07-16 17:05:59.999999744,12.814402157608695
summer,05:07,2022-07-16 17:07:00.000000000,12.825129793478261
summer,05:08,2022-07-16 17:08:00.000000000,12.835857716304348
summer,05:09,2022-07-16 17:09:00.000000000,12.846585364130434
summer,05:10,2022-07-16 17:10:00.000000256,12.857313079347826
summer,05:11,2022-07-16 17:11:00.000000000,12.868040860869566
summer,05:12,2022-07-16 17:12:00.000000000,12.878768527173913
summer,05:13,2022-07-16 17:13:00.000000000,12.889496283695653
summer,05:14,2022-07-16 17:13:59.999999744,12.900223858695652
summer,05:15,2022-07-16 17:15:00.000000000,12.910951641304349
summer,05:16,2022-07-16 17:16:00.000000000,12.92167946195652
summer,05:17,2022-07-16 17:17:00.000000000,12.932407122826088
summer,05:18,2022-07-16 17:18:00.000000256,12.943134869565217
summer,05:19,2022-07-16 17:19:00.000000000,12.95386256521739
summer,05:20,2022-07-16 17:20:00.000000000,12.96459035326087
summer,05:21,2022-07-16 17:21:00.000000000,12.975318010869564
summer,05:22,2022-07-16 17:21:59.999999744,12.986045777173914
summer,05:23,2022-07-16 17:23:00.000000000,12.996773565217392
summer,05:24,2022-07-16 17:24:00.000000000,13.007501179347825
summer,05:25,2022-07-16 17:25:00.000000000,13.018228967391305
summer,05:26,2022-07-16 17:26:00.000000256,13.028956679347825
summer,05:27,2022-07-16 17:27:00.000000000,13.039684434782608
summer,05:28,2022-07-16 17:28:00.000000000,13.050412141304347
summer,05:29,2022-07-16 17:29:00.000000000,13.06113980978261
summer,05:30,2022-07-16 17:29:59.999999744,13.071867576086957
summer,05:31,2022-07-16 17:31:00.000000000,13.082595364130434
summer,05:32,2022-07-16 17:32:00.000000000,13.093322983695652
summer,05:33,2022-07-16 17:33:00.000000000,13.104050771739129
summer,05:34,2022-07-16 17:34:00.000000256,13.114778369565217
summer,05:35,2022-07-16 17:35:00.000000000,13.125506157608696
summer,05:36,2022-07-16 17:36:00.000000000,13.13623394021739
summer,05:37,2022-07-16 17:37:00.000000000,13.14696156521739
summer,05:38,2022-07-16 17:37:59.999999744,13.157689375
summer,05:39,2022-07-16 17:39:00.000000000,13.168417038043478
summer,05:40,2022-07-16 17:40:00.000000000,13.179144842391304
summer,05:41,2022-07-16 17:41:00.000000000,13.189872597826087
summer,05:42,2022-07-16 17:42:00.000000256,13.200600260869566
summer,05:43,2022-07-16 17:43:00.000000000,13.211328070652174
summer,05:44,2022-07-16 17:44:00.000000000,13.222055641304348
summer,05:45,2022-07-16 17:45:00.000000000,13.232783407608697
summer,05:46,2022-07-16 17:45:59.999999744,13.243511184782609
summer,05:47,2022-07-16 17:47:00.000000000,13.254238836956523
summer,05:48,2022-07-16 17:48:00.000000000,13.264966532608696
summer,05:49,2022-07-16 17:49:00.000000000,13.275694260869564
summer,05:50,2022-07-16 17:50:00.000000256,13.286422103260868
summer,05:51,2022-07-16 17:51:00.000000000,13.297149826086956
summer,05:52,2022-07-16 17:52:00.000000000,13.307877483695652
summer,05:53,2022-07-16 17:53:00.000000000,13.318605222826086
summer,05:54,2022-07-16 17:53:59.999999744,13.329332951086958
summer,05:55,2022-07-16 17:55:00.000000000,13.340060733695653
summer,05:56,2022-07-16 17:56:00.000000000,13.350788478260869
summer,05:57,2022-07-16 17:57:00.000000000,13.361516146739131
summer,05:58,2022-07-16 17:58:00.000000256,13.372243847826086
summer,05:59,2022-07-16 17:59:00.000000000,13.382971494565217
summer,06:00,2022-07-16 18:00:00.000000000,13.393699309782608
summer,06:01,2022-07-16 18:01:00.000000000,13.412975222826088
summer,06:02,2022-07-16 18:01:59.999999744,13.432251076086956
summer,06:03,2022-07-16 18:03:00.000000000,13.451527016304347
summer,06:04,2022-07-16 18:04:00.000000000,13.470803016304348
summer,06:05,2022-07-16 18:05:00.000000000,13.490078880434782
summer,06:06,2022-07-16 18:06:00.000000256,13.509354836956522
summer,06:07,2022-07-16 18:07:00.000000000,13.528630701086955
summer,06:08,2022-07-16 18:08:00.000000000,13.547906673913044
summer,06:09,2022-07-16 18:09:00.000000000,13.56718269021739
summer,06:10,2022-07-16 18:09:59.999999744,13.586458494565218
summer,06:11,2022-07-16 18:11:00.000000000,13.605734423913043
summer,06:12,2022-07-16 18:12:00.000000000,13.625010385869563
summer,06:13,2022-07-16 18:13:00.000000000,13.644286260869565
summer,06:14,2022-07-16 18:14:00.000000256,13.663562228260869
summer,06:15,2022-07-16 18:15:00.000000000,13.682838092391306
summer,06:16,2022-07-16 18:16:00.000000000,13.702114010869566
summer,06:17,2022-07-16 18:17:00.000000000,13.72138989673913
summer,06:18,2022-07-16 18:17:59.999999744,13.740665798913042
summer,06:19,2022-07-16 18:19:00.000000000,13.759941836956523
summer,06:20,2022-07-16 18:20:00.000000000,13.779217744565218
summer,06:21,2022-07-16 18:21:00.000000000,13.798493570652175
summer,06:22,2022-07-16 18:22:00.000000256,13.817769565217391
summer,06:23,2022-07-16 18:23:00.000000000,13.837045429347826
summer,06:24,2022-07-16 18:24:00.000000000,13.856321467391304
summer,06:25,2022-07-16 18:25:00.000000000,13.875597309782608
summer,06:26,2022-07-16 18:25:59.999999744,13.894873206521739
summer,06:27,2022-07-16 18:27:00.000000000,13.914149195652175
summer,06:28,2022-07-16 18:28:00.000000000,13.933425086956522
summer,06:29,2022-07-16 18:29:00.000000000,13.952701010869564
summer,06:30,2022-07-16 18:30:00.000000256,13.971976875000001
summer,06:31,2022-07-16 18:31:00.000000000,13.991252782608695
summer,06:32,2022-07-16 18:32:00.000000000,14.010528706521738
summer,06:33,2022-07-16 18:33:00.000000000,14.02980464673913
summer,06:34,2022-07-16 18:33:59.999999744,14.04908058695652
summer,06:35,2022-07-16 18:35:00.000000000,14.068356423913043
summer,06:36,2022-07-16 18:36:00.000000000,14.087632347826085
summer,06:37,2022-07-16 18:37:00.000000000,14.106908375
summer,06:38,2022-07-16 18:38:00.000000256,14.126184298913044
summer,06:39,2022-07-16 18:39:00.000000000,14.145460217391303
summer,06:40,2022-07-16 18:40:00.000000000,14.164736135869564
summer,06:41,2022-07-16 18:41:00.000000000,14.184012000000001
summer,06:42,2022-07-16 18:41:59.999999744,14.203287907608695
summer,06:43,2022-07-16 18:43:00.000000000,14.222563836956523
summer,06:44,2022-07-16 18:44:00.000000000,14.241839766304349
summer,06:45,2022-07-16 18:45:00.000000000,14.261115673913043
summer,06:46,2022-07-16 18:46:00.000000256,14.280391608695652
summer,06:47,2022-07-16 18:47:00.000000000,14.299667429347824
summer,06:48,2022-07-16 18:48:00.000000000,14.318943413043478
summer,06:49,2022-07-16 18:49:00.000000000,14.33821941847826
summer,06:50,2022-07-16 18:49:59.999999744,14.357495304347827
summer,06:51,2022-07-16 18:51:00.000000000,14.376771201086957
summer,06:52,2022-07-16 18:52:00.000000000,14.396047168478262
summer,06:53,2022-07-16 18:53:00.000000000,14.415323027173914
summer,06:54,2022-07-16 18:54:00.000000256,14.434599021739132
summer,06:55,2022-07-16 18:55:00.000000000,14.453874907608697
summer,06:56,2022-07-16 18:56:00.000000000,14.473150766304348
summer,06:57,2022-07-16 18:57:00.000000000,14.492426733695652
summer,06:58,2022-07-16 18:57:59.999999744,14.511702690217392
summer,06:59,2022-07-16 18:59:00.000000000,14.530978576086955
summer,07:00,2022-07-16 19:00:00.000000000,14.550254505434783
summer,07:01,2022-07-16 19:01:00.000000000,14.567111233695652
summer,07:02,2022-07-16 19:02:00.000000256,14.583968070652173
summer,07:03,2022-07-16 19:03:00.000000000,14.600824760869564
summer,07:04,2022-07-16 19:04:00.000000000,14.617681521739131
summer,07:05,2022-07-16 19:05:00.000000000,14.634538320652174
summer,07:06,2022-07-16 19:05:59.999999744,14.651395038043479
